Из-за чего автомат стреляет орбизами через раз?;Обычно проблема возникает из-за несоблюдения двух основных правил: 1. Не подзарядили аккумулятор - необходимо заряжать 1,5 часа (светится - заряжается, погас - зарядился). 2. Не дорастили орбизы до необходимой величины 7-8 мм - требуется 3-4 часа. Если недоростили, положите их в теплую воду на пару часов. При сохранении проблемы обратитесь в службу поддержки для диагностики
Скажите как можно носить с собой орбизы чтобы они не высохли?;Орбизы нужно хранить в пластиковой бутылке с водой. Это предотвратит их высыхание и сохранит необходимый размер для игры.
Как правильно транспортировать орбизы чтобы сохранить размер?;Орбизы нужно хранить в пластиковой бутылке с водой. Это предотвратит их высыхание и сохранит необходимый размер для игры.
В чем лучше носить орбизы для игры вне дома?;Орбизы нужно хранить в пластиковой бутылке с водой. Это предотвратит их высыхание и сохранит необходимый размер для игры.
Как хранить орбизы при переноске чтобы они остались большими?;Орбизы нужно хранить в пластиковой бутылке с водой. Это предотвратит их высыхание и сохранит необходимый размер для игры.
В какой емкости носить орбизы чтобы они не уменьшились?;Орбизы нужно хранить в пластиковой бутылке с водой. Это предотвратит их высыхание и сохранит необходимый размер для игры.
Можно ли засыпать туда пульки 6мм пластиковые?;Производитель рекомендует использовать орбизы 7-8 мм. Меньшие по размеру пульки в некоторых моделях могут застревать. Рекомендуется использовать специальные орбизы, которые можно приобрести по артикулам WB: 224881518 или 253793079.
Подойдут ли пластиковые шарики 6мм для автомата?;Производитель рекомендует использовать орбизы 7-8 мм. Меньшие по размеру пульки в некоторых моделях могут застревать. Рекомендуется использовать специальные орбизы, которые можно приобрести по артикулам WB: 224881518 или 253793079.
Совместим ли автомат с пластиковыми пульками?;Производитель рекомендует использовать орбизы 7-8 мм. Меньшие по размеру пульки в некоторых моделях могут застревать. Рекомендуется использовать специальные орбизы, которые можно приобрести по артикулам WB: 224881518 или 253793079.
Можно ли использовать твердые пульки вместо орбизов?;Производитель рекомендует использовать орбизы 7-8 мм. Меньшие по размеру пульки в некоторых моделях могут застревать. Рекомендуется использовать специальные орбизы, которые можно приобрести по артикулам WB: 224881518 или 253793079.
Поддерживает ли автомат стрельбу пластиковыми шариками 6мм?;Производитель рекомендует использовать орбизы 7-8 мм. Меньшие по размеру пульки в некоторых моделях могут застревать. Рекомендуется использовать специальные орбизы, которые можно приобрести по артикулам WB: 224881518 или 253793079.
Здравствуйте, сколько весит упаковка орбизов?;10 000 штук орбизов весят 50 грамм (в пакетике), 96 000 штук весят около 500 грамм (в бутылке).
Какой вес у пакета с орбизами?;10 000 штук орбизов весят 50 грамм (в пакетике), 96 000 штук весят около 500 грамм (в бутылке).
Сколько грамм весят орбизы в упаковке?;10 000 штук орбизов весят 50 грамм (в пакетике), 96 000 штук весят около 500 грамм (в бутылке).
Какая масса у набора орбизов?;10 000 штук орбизов весят 50 грамм (в пакетике), 96 000 штук весят около 500 грамм (в бутылке).
Вес орбизов в сухом виде сколько составляет?;10 000 штук орбизов весят 50 грамм (в пакетике), 96 000 штук весят около 500 грамм (в бутылке).
Плохое качество - жалоба;Спасибо за ваш отзыв. Нам очень жаль, что автомат с орбизами не оправдал ваших ожиданий. Мы внимательно относимся к каждому отзыву и хотим разобраться в возникшей ситуации. Пожалуйста, свяжитесь с нами в службе поддержки, чтобы мы могли уточнить конкретные проблемы с товаром, предложить возможные варианты решения и при необходимости организовать замену или возврат. Для нас важно, чтобы каждый покупатель остался доволен покупкой.
Товар не соответствует заявленному качеству;Спасибо за ваш отзыв. Нам очень жаль, что автомат с орбизами не оправдал ваших ожиданий. Мы внимательно относимся к каждому отзыву и хотим разобраться в возникшей ситуации. Пожалуйста, свяжитесь с нами в службе поддержки, чтобы мы могли уточнить конкретные проблемы с товаром, предложить возможные варианты решения и при необходимости организовать замену или возврат. Для нас важно, чтобы каждый покупатель остался доволен покупкой.
Автомат работает плохо что делать?;Спасибо за ваш отзыв. Нам очень жаль, что автомат с орбизами не оправдал ваших ожиданий. Мы внимательно относимся к каждому отзыву и хотим разобраться в возникшей ситуации. Пожалуйста, свяжитесь с нами в службе поддержки, чтобы мы могли уточнить конкретные проблемы с товаром, предложить возможные варианты решения и при необходимости организовать замену или возврат. Для нас важно, чтобы каждый покупатель остался доволен покупкой.
Недовольны качеством игрушечного автомата;Спасибо за ваш отзыв. Нам очень жаль, что автомат с орбизами не оправдал ваших ожиданий. Мы внимательно относимся к каждому отзыву и хотим разобраться в возникшей ситуации. Пожалуйста, свяжитесь с нами в службе поддержки, чтобы мы могли уточнить конкретные проблемы с товаром, предложить возможные варианты решения и при необходимости организовать замену или возврат. Для нас важно, чтобы каждый покупатель остался доволен покупкой.
Как подать жалобу на некачественный товар?;Спасибо за ваш отзыв. Нам очень жаль, что автомат с орбизами не оправдал ваших ожиданий. Мы внимательно относимся к каждому отзыву и хотим разобраться в возникшей ситуации. Пожалуйста, свяжитесь с нами в службе поддержки, чтобы мы могли уточнить конкретные проблемы с товаром, предложить возможные варианты решения и при необходимости организовать замену или возврат. Для нас важно, чтобы каждый покупатель остался доволен покупкой.
Жалоба некомплект;Приносим искренние извинения за сложившуюся ситуацию с некомплектом товара. Мы внимательно относимся к каждому отзыву и обязательно разберёмся в данной ситуации. Пожалуйста, свяжитесь с нашей службой поддержки для решения вопроса. Благодарим за обратную связь - это помогает нам становиться лучше!
В упаковке не хватает деталей автомата;Приносим искренние извинения за сложившуюся ситуацию с некомплектом товара. Мы внимательно относимся к каждому отзыву и обязательно разберёмся в данной ситуации. Пожалуйста, свяжитесь с нашей службой поддержки для решения вопроса. Благодарим за обратную связь - это помогает нам становиться лучше!
Пришел автомат не в полной комплектации;Приносим искренние извинения за сложившуюся ситуацию с некомплектом товара. Мы внимательно относимся к каждому отзыву и обязательно разберёмся в данной ситуации. Пожалуйста, свяжитесь с нашей службой поддержки для решения вопроса. Благодарим за обратную связь - это помогает нам становиться лучше!
Недостает комплектующих в наборе;Приносим искренние извинения за сложившуюся ситуацию с некомплектом товара. Мы внимательно относимся к каждому отзыву и обязательно разберёмся в данной ситуации. Пожалуйста, свяжитесь с нашей службой поддержки для решения вопроса. Благодарим за обратную связь - это помогает нам становиться лучше!
Что делать если товар пришел без всех деталей?;Приносим искренние извинения за сложившуюся ситуацию с некомплектом товара. Мы внимательно относимся к каждому отзыву и обязательно разберёмся в данной ситуации. Пожалуйста, свяжитесь с нашей службой поддержки для решения вопроса. Благодарим за обратную связь - это помогает нам становиться лучше!
Попользовался несколько часов автомат перестал работать и внутри что то отвалилось автомат не ронял;Приносим извинения за некорректную работу автомата. То, что поломка произошла при обычном использовании без падений, говорит о возможном производственном браке. Для решения вопроса свяжитесь с нашей службой поддержки - мы оперативно поможем решить проблему удобным для вас способом.
Автомат сломался после нескольких часов использования что делать?;Приносим извинения за некорректную работу автомата. То, что поломка произошла при обычном использовании без падений, говорит о возможном производственном браке. Для решения вопроса свяжитесь с нашей службой поддержки - мы оперативно поможем решить проблему удобным для вас способом.
Внутри автомата что-то отвалилось при обычном использовании;Приносим извинения за некорректную работу автомата. То, что поломка произошла при обычном использовании без падений, говорит о возможном производственном браке. Для решения вопроса свяжитесь с нашей службой поддержки - мы оперативно поможем решить проблему удобным для вас способом.
Игрушка перестала работать без механических повреждений;Приносим извинения за некорректную работу автомата. То, что поломка произошла при обычном использовании без падений, говорит о возможном производственном браке. Для решения вопроса свяжитесь с нашей службой поддержки - мы оперативно поможем решить проблему удобным для вас способом.
Автомат вышел из строя сам по себе через несколько часов?;Приносим извинения за некорректную работу автомата. То, что поломка произошла при обычном использовании без падений, говорит о возможном производственном браке. Для решения вопроса свяжитесь с нашей службой поддержки - мы оперативно поможем решить проблему удобным для вас способом.
Почему долго одобряют возврат?;Время ожидания рассмотрения возвратов временно увеличено по техническим причинам. Приносим извинения за задержку в обработке вашей заявки.
Сколько времени рассматривается заявка на возврат?;Время ожидания рассмотрения возвратов временно увеличено по техническим причинам. Приносим извинения за задержку в обработке вашей заявки.
Почему медленно обрабатывают возврат товара?;Время ожидания рассмотрения возвратов временно увеличено по техническим причинам. Приносим извинения за задержку в обработке вашей заявки.
Когда одобрят мой возврат автомата?;Время ожидания рассмотрения возвратов временно увеличено по техническим причинам. Приносим извинения за задержку в обработке вашей заявки.
Долго ждем решения по возврату что делать?;Время ожидания рассмотрения возвратов временно увеличено по техническим причинам. Приносим извинения за задержку в обработке вашей заявки.
А корпус металлический или пластик?;Используется качественный ударопрочный ABS-пластик, который соответствует всем стандартам безопасности для детских игрушек. Это не дешевый пластик, а специально подобранный материал, обеспечивающий оптимальное соотношение прочности и безопасности при игре.
Из какого материала сделан корпус автомата?;Используется качественный ударопрочный ABS-пластик, который соответствует всем стандартам безопасности для детских игрушек. Это не дешевый пластик, а специально подобранный материал, обеспечивающий оптимальное соотношение прочности и безопасности при игре.
Металлический ли корпус у игрушечного автомата?;Используется качественный ударопрочный ABS-пластик, который соответствует всем стандартам безопасности для детских игрушек. Это не дешевый пластик, а специально подобранный материал, обеспечивающий оптимальное соотношение прочности и безопасности при игре.
Какой материал используется для изготовления автомата?;Используется качественный ударопрочный ABS-пластик, который соответствует всем стандартам безопасности для детских игрушек. Это не дешевый пластик, а специально подобранный материал, обеспечивающий оптимальное соотношение прочности и безопасности при игре.
Пластиковый или металлический корпус у автомата?;Используется качественный ударопрочный ABS-пластик, который соответствует всем стандартам безопасности для детских игрушек. Это не дешевый пластик, а специально подобранный материал, обеспечивающий оптимальное соотношение прочности и безопасности при игре.
А какой артикул автомата?;Артикул этого автомата ST709А. Он сделан специально под заказ на фабрике игрушек под брендом MalDina. Мы работаем как первые поставщики, а не перекупщики.
Какой артикул у игрушечного автомата?;Артикул этого автомата ST709А. Он сделан специально под заказ на фабрике игрушек под брендом MalDina. Мы работаем как первые поставщики, а не перекупщики.
Подскажите артикул автомата с орбизами;Артикул этого автомата ST709А. Он сделан специально под заказ на фабрике игрушек под брендом MalDina. Мы работаем как первые поставщики, а не перекупщики.
Где найти артикул автомата для заказа?;Артикул этого автомата ST709А. Он сделан специально под заказ на фабрике игрушек под брендом MalDina. Мы работаем как первые поставщики, а не перекупщики.
Какой номер артикула у этого автомата?;Артикул этого автомата ST709А. Он сделан специально под заказ на фабрике игрушек под брендом MalDina. Мы работаем как первые поставщики, а не перекупщики.
А у автомата электрообойма?;Подгрузка орбизов из магазина осуществляется за счет механизма, который работает от аккумулятора автомата. Система подачи орбизов автоматическая и питается от встроенного аккумулятора.
Обойма у автомата электрическая или механическая?;Подгрузка орбизов из магазина осуществляется за счет механизма, который работает от аккумулятора автомата. Система подачи орбизов автоматическая и питается от встроенного аккумулятора.
Как работает система подачи орбизов в автомате?;Подгрузка орбизов из магазина осуществляется за счет механизма, который работает от аккумулятора автомата. Система подачи орбизов автоматическая и питается от встроенного аккумулятора.
Автоматическая ли подача орбизов из магазина?;Подгрузка орбизов из магазина осуществляется за счет механизма, который работает от аккумулятора автомата. Система подачи орбизов автоматическая и питается от встроенного аккумулятора.
Электронная ли обойма у этого автомата?;Подгрузка орбизов из магазина осуществляется за счет механизма, который работает от аккумулятора автомата. Система подачи орбизов автоматическая и питается от встроенного аккумулятора.
На автомате можно выключить звук стрельбы?;Выключить звук невозможно. Это модельное оружие, разработанное на основе стандартного реального оружия. Инженеры создали его как копию взрослых аналогов с шумовыми эффектами как у настоящего оружия.
Есть ли возможность отключить звуки у автомата?;Выключить звук невозможно. Это модельное оружие, разработанное на основе стандартного реального оружия. Инженеры создали его как копию взрослых аналогов с шумовыми эффектами как у настоящего оружия.
Можно ли сделать автомат беззвучным?;Выключить звук невозможно. Это модельное оружие, разработанное на основе стандартного реального оружия. Инженеры создали его как копию взрослых аналогов с шумовыми эффектами как у настоящего оружия.
Регулируется ли громкость стрельбы на автомате?;Выключить звук невозможно. Это модельное оружие, разработанное на основе стандартного реального оружия. Инженеры создали его как копию взрослых аналогов с шумовыми эффектами как у настоящего оружия.
Как убрать звук выстрелов у игрушечного автомата?;Выключить звук невозможно. Это модельное оружие, разработанное на основе стандартного реального оружия. Инженеры создали его как копию взрослых аналогов с шумовыми эффектами как у настоящего оружия.
Материал дешёвый, проломлен корпус, оставил некритично. Стреляет недалеко. Цена явно завышена.;Искренне сожалеем, что автомат не оправдал ваших ожиданий. Мы используем качественные материалы, а дальность стрельбы тестируется нашими специалистами. Качество подтверждено многочисленными отзывами покупателей. Просим сделать фотографии автомата для проверки модели и состояния товара. Свяжитесь с нашей службой поддержки для разбора ситуации.
Автомат из плохого пластика и плохо стреляет;Искренне сожалеем, что автомат не оправдал ваших ожиданий. Мы используем качественные материалы, а дальность стрельбы тестируется нашими специалистами. Качество подтверждено многочисленными отзывами покупателей. Просим сделать фотографии автомата для проверки модели и состояния товара. Свяжитесь с нашей службой поддержки для разбора ситуации.
Качество материала не соответствует цене автомата;Искренне сожалеем, что автомат не оправдал ваших ожиданий. Мы используем качественные материалы, а дальность стрельбы тестируется нашими специалистами. Качество подтверждено многочисленными отзывами покупателей. Просим сделать фотографии автомата для проверки модели и состояния товара. Свяжитесь с нашей службой поддержки для разбора ситуации.
Корпус автомата треснул при использовании;Искренне сожалеем, что автомат не оправдал ваших ожиданий. Мы используем качественные материалы, а дальность стрельбы тестируется нашими специалистами. Качество подтверждено многочисленными отзывами покупателей. Просим сделать фотографии автомата для проверки модели и состояния товара. Свяжитесь с нашей службой поддержки для разбора ситуации.
Дальность стрельбы автомата меньше заявленной;Искренне сожалеем, что автомат не оправдал ваших ожиданий. Мы используем качественные материалы, а дальность стрельбы тестируется нашими специалистами. Качество подтверждено многочисленными отзывами покупателей. Просим сделать фотографии автомата для проверки модели и состояния товара. Свяжитесь с нашей службой поддержки для разбора ситуации.
Сколько орбизов вмещает резервуар идущий в комплекте, и где их можно носить с собой?;В магазин (задняя ручка) помещается около 300-500 штук орбизов, верхний квадратный контейнер вмещает около 400-600 штук. Для переноски орбизов рекомендуется использовать пластиковую бутылку с водой.
Какая вместимость магазина для орбизов в автомате?;В магазин (задняя ручка) помещается около 300-500 штук орбизов, верхний квадратный контейнер вмещает около 400-600 штук. Для переноски орбизов рекомендуется использовать пластиковую бутылку с водой.
Сколько орбизов помещается в контейнер автомата?;В магазин (задняя ручка) помещается около 300-500 штук орбизов, верхний квадратный контейнер вмещает около 400-600 штук. Для переноски орбизов рекомендуется использовать пластиковую бутылку с водой.
Какой объем резервуара для орбизов у автомата?;В магазин (задняя ручка) помещается около 300-500 штук орбизов, верхний квадратный контейнер вмещает около 400-600 штук. Для переноски орбизов рекомендуется использовать пластиковую бутылку с водой.
Сколько орбизов можно загрузить в автомат за раз?;В магазин (задняя ручка) помещается около 300-500 штук орбизов, верхний квадратный контейнер вмещает около 400-600 штук. Для переноски орбизов рекомендуется использовать пластиковую бутылку с водой.
Нужна зарядка для ружья с орбизами. Как можно заказать?;В ближайшее время комплектующие для этих автоматов, включая зарядные устройства, поступят в продажу. Рекомендуем подписаться на магазин для отслеживания поступления новых товаров. В скором времени сможем предоставить точный артикул зарядного устройства для данной модели.
Где купить зарядное устройство для автомата с орбизами?;В ближайшее время комплектующие для этих автоматов, включая зарядные устройства, поступят в продажу. Рекомендуем подписаться на магазин для отслеживания поступления новых товаров. В скором времени сможем предоставить точный артикул зарядного устройства для данной модели.
Можно ли отдельно заказать зарядку для автомата?;В ближайшее время комплектующие для этих автоматов, включая зарядные устройства, поступят в продажу. Рекомендуем подписаться на магазин для отслеживания поступления новых товаров. В скором времени сможем предоставить точный артикул зарядного устройства для данной модели.
Как приобрести запасную зарядку для игрушечного автомата?;В ближайшее время комплектующие для этих автоматов, включая зарядные устройства, поступят в продажу. Рекомендуем подписаться на магазин для отслеживания поступления новых товаров. В скором времени сможем предоставить точный артикул зарядного устройства для данной модели.
Продаете ли зарядные устройства для автоматов отдельно?;В ближайшее время комплектующие для этих автоматов, включая зарядные устройства, поступят в продажу. Рекомендуем подписаться на магазин для отслеживания поступления новых товаров. В скором времени сможем предоставить точный артикул зарядного устройства для данной модели.
Горит ли красный огонек на зарядке?;В этой модели зарядка светится красным цветом во время процесса зарядки. После того, как свет зарядки исчезнет, зарядка будет завершена. Это нормальная работа индикатора заряда.
Должен ли светиться красный индикатор при зарядке автомата?;В этой модели зарядка светится красным цветом во время процесса зарядки. После того, как свет зарядки исчезнет, зарядка будет завершена. Это нормальная работа индикатора заряда.
Нормально ли что горит красная лампочка на зарядном устройстве?;В этой модели зарядка светится красным цветом во время процесса зарядки. После того, как свет зарядки исчезнет, зарядка будет завершена. Это нормальная работа индикатора заряда.
Что означает красный свет на зарядке автомата?;В этой модели зарядка светится красным цветом во время процесса зарядки. После того, как свет зарядки исчезнет, зарядка будет завершена. Это нормальная работа индикатора заряда.
Индикатор зарядки должен гореть красным цветом?;В этой модели зарядка светится красным цветом во время процесса зарядки. После того, как свет зарядки исчезнет, зарядка будет завершена. Это нормальная работа индикатора заряда.
Здравствуйте. Нигде не вижу ограничений по возрасту ребёнка. Подскажите пожалуйста от скольки лет?;По техническим характеристикам данный орбизный автомат рекомендован для детей от 8 лет. Однако при ответственном подходе и постоянном присутствии взрослых можно рассмотреть возможность игры с детьми более младшего возраста. Важно, чтобы ребенок понимал правила безопасности и мог правильно использовать защитные очки.
С какого возраста можно использовать автомат с орбизами?;По техническим характеристикам данный орбизный автомат рекомендован для детей от 8 лет. Однако при ответственном подходе и постоянном присутствии взрослых можно рассмотреть возможность игры с детьми более младшего возраста. Важно, чтобы ребенок понимал правила безопасности и мог правильно использовать защитные очки.
Для детей какого возраста предназначен игрушечный автомат?;По техническим характеристикам данный орбизный автомат рекомендован для детей от 8 лет. Однако при ответственном подходе и постоянном присутствии взрослых можно рассмотреть возможность игры с детьми более младшего возраста. Важно, чтобы ребенок понимал правила безопасности и мог правильно использовать защитные очки.
От скольки лет разрешено играть с автоматом орбизами?;По техническим характеристикам данный орбизный автомат рекомендован для детей от 8 лет. Однако при ответственном подходе и постоянном присутствии взрослых можно рассмотреть возможность игры с детьми более младшего возраста. Важно, чтобы ребенок понимал правила безопасности и мог правильно использовать защитные очки.
Какие возрастные ограничения у автомата с гелевыми шариками?;По техническим характеристикам данный орбизный автомат рекомендован для детей от 8 лет. Однако при ответственном подходе и постоянном присутствии взрослых можно рассмотреть возможность игры с детьми более младшего возраста. Важно, чтобы ребенок понимал правила безопасности и мог правильно использовать защитные очки.
Здравствуйте, стрельба автоматическая?;Да, в этой модели стрельба автоматическая
Поддерживает ли автомат автоматический режим стрельбы?;Да, в этой модели стрельба автоматическая
Можно ли стрелять очередями из автомата?;Да, в этой модели стрельба автоматическая
Есть ли непрерывная стрельба у этого автомата?;Да, в этой модели стрельба автоматическая
Автомат стреляет автоматически или по одному выстрелу?;Да, в этой модели стрельба автоматическая
Сколько он весит?;Вес автомата составляет 500 грамм.
Какой вес у автомата с орбизами?;Вес автомата составляет 500 грамм.
Сколько весит игрушечный автомат?;Вес автомата составляет 500 грамм.
Какая масса у этого автомата?;Вес автомата составляет 500 грамм.
Тяжелый ли автомат для ребенка?;Вес автомата составляет 500 грамм.
Добрый день а автомат выстрелом лопнет надутый воздушный шарик?;На расстоянии 10-20 метров автомат должен пробивать надутый воздушный шарик.
Может ли автомат с орбизами пробить воздушный шар?;На расстоянии 10-20 метров автомат должен пробивать надутый воздушный шарик.
Хватит ли мощности автомата чтобы лопнуть шарик?;На расстоянии 10-20 метров автомат должен пробивать надутый воздушный шарик.
На каком расстоянии автомат может пробить воздушный шар?;На расстоянии 10-20 метров автомат должен пробивать надутый воздушный шарик.
Способен ли автомат орбизами разорвать надувной шарик?;На расстоянии 10-20 метров автомат должен пробивать надутый воздушный шарик.
А у Береты не нужно взводить затвор?;Нет, взводить затвор не нужно. В карточке товара размещено видео, где можно изучить принцип работы и использования автомата.
Нужно ли взводить затвор у автомата Берета?;Нет, взводить затвор не нужно. В карточке товара размещено видео, где можно изучить принцип работы и использования автомата.
